time,agents_total_distance_moved,agents_total_task_amount_done,completed_tasks,remaining_tasks,tasks_total_amount_left
1861.0,2239.9163129780964,0.0,0,20,3710.0
1862.0,2239.9163129780964,0.0,0,20,3710.0
1863.0,2239.9163129780964,0.0,0,20,3710.0
1864.0,2239.9163129780964,0.0,0,20,3710.0
1865.0,2239.9163129780964,0.0,0,20,3710.0
1866.0,2239.9163129780964,0.0,0,20,3710.0
1867.0,2239.9163129780964,0.0,0,20,3710.0
1868.0,2239.9163129780964,0.0,0,20,3710.0
1869.0,2239.9163129780964,0.0,0,20,3710.0
1870.0,2239.9163129780964,0.0,0,20,3710.0
1871.0,2239.9163129780964,0.0,0,20,3710.0
1872.0,2239.9163129780964,0.0,0,20,3710.0
1873.0,2239.9163129780964,0.0,0,20,3710.0
1874.0,2239.9163129780964,0.0,0,20,3710.0
1875.0,2239.9163129780964,0.0,0,20,3710.0
1876.0,2239.9163129780964,0.0,0,20,3710.0
1877.0,2239.9163129780964,0.0,0,20,3710.0
1878.0,2239.9163129780964,0.0,0,20,3710.0
1879.0,2239.9163129780964,0.0,0,20,3710.0
1880.0,2239.9163129780964,0.0,0,20,3710.0
1881.0,2239.9163129780964,0.0,0,20,3710.0
1882.0,2239.9163129780964,0.0,0,20,3710.0
1883.0,2239.9163129780964,0.0,0,20,3710.0
1884.0,2239.9163129780964,0.0,0,20,3710.0
1885.0,2239.9163129780964,0.0,0,20,3710.0
1886.0,2239.9163129780964,0.0,0,20,3710.0
1887.0,2239.9163129780964,0.0,0,20,3710.0
1888.0,2239.9163129780964,0.0,0,20,3710.0
1889.0,2239.9163129780964,0.0,0,20,3710.0
1890.0,2239.9163129780964,0.0,0,20,3710.0
1891.0,2239.9163129780964,0.0,0,20,3710.0
1892.0,2239.9163129780964,0.0,0,20,3710.0
1893.0,2239.9163129780964,0.0,0,20,3710.0
1894.0,2239.9163129780964,0.0,0,20,3710.0
1895.0,2239.9163129780964,0.0,0,20,3710.0
1896.0,2239.9163129780964,0.0,0,20,3710.0
1897.0,2239.9163129780964,0.0,0,20,3710.0
1898.0,2239.9163129780964,0.0,0,20,3710.0
1899.0,2239.9163129780964,0.0,0,20,3710.0
1900.0,2239.9163129780964,0.0,0,20,3710.0
1901.0,2239.9163129780964,0.0,0,20,3710.0
1902.0,2239.9163129780964,0.0,0,20,3710.0
1903.0,2239.9163129780964,0.0,0,20,3710.0
1904.0,2239.9163129780964,0.0,0,20,3710.0
1905.0,2239.9163129780964,0.0,0,20,3710.0
1906.0,2239.9163129780964,0.0,0,20,3710.0
1907.0,2239.9163129780964,0.0,0,20,3710.0
1908.0,2239.9163129780964,0.0,0,20,3710.0
1909.0,2239.9163129780964,0.0,0,20,3710.0
1910.0,2239.9163129780964,0.0,0,20,3710.0
1911.0,2239.9163129780964,0.0,0,20,3710.0
1912.0,2239.9163129780964,0.0,0,20,3710.0
1913.0,2239.9163129780964,0.0,0,20,3710.0
1914.0,2239.9163129780964,0.0,0,20,3710.0
1915.0,2239.9163129780964,0.0,0,20,3710.0
1916.0,2239.9163129780964,0.0,0,20,3710.0
1917.0,2239.9163129780964,0.0,0,20,3710.0
1918.0,2239.9163129780964,0.0,0,20,3710.0
1919.0,2239.9163129780964,0.0,0,20,3710.0
1920.0,2239.9163129780964,0.0,0,20,3710.0
1921.0,2239.9163129780964,0.0,0,20,3710.0
1922.0,2239.9163129780964,0.0,0,20,3710.0
1923.0,2239.9163129780964,0.0,0,20,3710.0
1924.0,2239.9163129780964,0.0,0,20,3710.0
1925.0,2239.9163129780964,0.0,0,20,3710.0
1926.0,2239.9163129780964,0.0,0,20,3710.0
1927.0,2239.9163129780964,0.0,0,20,3710.0
1928.0,2239.9163129780964,0.0,0,20,3710.0
1929.0,2239.9163129780964,0.0,0,20,3710.0
1930.0,2239.9163129780964,0.0,0,20,3710.0
1931.0,2239.9163129780964,0.0,0,20,3710.0
1932.0,2239.9163129780964,0.0,0,20,3710.0
1933.0,2239.9163129780964,0.0,0,20,3710.0
1934.0,2239.9163129780964,0.0,0,20,3710.0
1935.0,2239.9163129780964,0.0,0,20,3710.0
1936.0,2239.9163129780964,0.0,0,20,3710.0
1937.0,2239.9163129780964,0.0,0,20,3710.0
1938.0,2239.9163129780964,0.0,0,20,3710.0
1939.0,2239.9163129780964,0.0,0,20,3710.0
1940.0,2239.9163129780964,0.0,0,20,3710.0
1941.0,2239.9163129780964,0.0,0,20,3710.0
1942.0,2239.9163129780964,0.0,0,20,3710.0
1943.0,2239.9163129780964,0.0,0,20,3710.0
1944.0,2239.9163129780964,0.0,0,20,3710.0
1945.0,2239.9163129780964,0.0,0,20,3710.0
1946.0,2239.9163129780964,0.0,0,20,3710.0
1947.0,2239.9163129780964,0.0,0,20,3710.0
1948.0,2239.9163129780964,0.0,0,20,3710.0
1949.0,2239.9163129780964,0.0,0,20,3710.0
1950.0,2239.9163129780964,0.0,0,20,3710.0
1951.0,2239.9163129780964,0.0,0,20,3710.0
1952.0,2239.9163129780964,0.0,0,20,3710.0
1953.0,2239.9163129780964,0.0,0,20,3710.0
1954.0,2239.9163129780964,0.0,0,20,3710.0
1955.0,2239.9163129780964,0.0,0,20,3710.0
1956.0,2239.9163129780964,0.0,0,20,3710.0
1957.0,2239.9163129780964,0.0,0,20,3710.0
1958.0,2239.9163129780964,0.0,0,20,3710.0
1959.0,2239.9163129780964,0.0,0,20,3710.0
1960.0,2239.9163129780964,0.0,0,20,3710.0
1961.0,2239.9163129780964,0.0,0,20,3710.0
1962.0,2239.9163129780964,0.0,0,20,3710.0
1963.0,2239.9163129780964,0.0,0,20,3710.0
1964.0,2239.9163129780964,0.0,0,20,3710.0
1965.0,2239.9163129780964,0.0,0,20,3710.0
1966.0,2239.9163129780964,0.0,0,20,3710.0
1967.0,2239.9163129780964,0.0,0,20,3710.0
1968.0,2239.9163129780964,0.0,0,20,3710.0
1969.0,2239.9163129780964,0.0,0,20,3710.0
1970.0,2239.9163129780964,0.0,0,20,3710.0
1971.0,2239.9163129780964,0.0,0,20,3710.0
1972.0,2239.9163129780964,0.0,0,20,3710.0
1973.0,2239.9163129780964,0.0,0,20,3710.0
1974.0,2239.9163129780964,0.0,0,20,3710.0
1975.0,2239.9163129780964,0.0,0,20,3710.0
1976.0,2239.9163129780964,0.0,0,20,3710.0
1977.0,2239.9163129780964,0.0,0,20,3710.0
1978.0,2239.9163129780964,0.0,0,20,3710.0
1979.0,2239.9163129780964,0.0,0,20,3710.0
1980.0,2239.9163129780964,0.0,0,20,3710.0
1981.0,2239.9163129780964,0.0,0,20,3710.0
1982.0,2239.9163129780964,0.0,0,20,3710.0
1983.0,2239.9163129780964,0.0,0,20,3710.0
1984.0,2239.9163129780964,0.0,0,20,3710.0
1985.0,2239.9163129780964,0.0,0,20,3710.0
1986.0,2239.9163129780964,0.0,0,20,3710.0
1987.0,2239.9163129780964,0.0,0,20,3710.0
1988.0,2239.9163129780964,0.0,0,20,3710.0
1989.0,2239.9163129780964,0.0,0,20,3710.0
1990.0,2239.9163129780964,0.0,0,20,3710.0
1991.0,2239.9163129780964,0.0,0,20,3710.0
1992.0,2239.9163129780964,0.0,0,20,3710.0
1993.0,2239.9163129780964,0.0,0,20,3710.0
1994.0,2239.9163129780964,0.0,0,20,3710.0
1995.0,2239.9163129780964,0.0,0,20,3710.0
1996.0,2239.9163129780964,0.0,0,20,3710.0
1997.0,2239.9163129780964,0.0,0,20,3710.0
1998.0,2239.9163129780964,0.0,0,20,3710.0
1999.0,2239.9163129780964,0.0,0,20,3710.0
2000.0,2239.9163129780964,0.0,0,20,3710.0
2001.0,2239.9163129780964,0.0,0,20,3710.0
2002.0,2239.9163129780964,0.0,0,20,3710.0
2003.0,2239.9163129780964,0.0,0,20,3710.0
2004.0,2239.9163129780964,0.0,0,20,3710.0
2005.0,2239.9163129780964,0.0,0,20,3710.0
2006.0,2239.9163129780964,0.0,0,20,3710.0
2007.0,2239.9163129780964,0.0,0,20,3710.0
2008.0,2239.9163129780964,0.0,0,20,3710.0
2009.0,2239.9163129780964,0.0,0,20,3710.0
2010.0,2239.9163129780964,0.0,0,20,3710.0
2011.0,2239.9163129780964,0.0,0,20,3710.0
2012.0,2239.9163129780964,0.0,0,20,3710.0
2013.0,2239.9163129780964,0.0,0,20,3710.0
2014.0,2239.9163129780964,0.0,0,20,3710.0
2015.0,2239.9163129780964,0.0,0,20,3710.0
2016.0,2239.9163129780964,0.0,0,20,3710.0
2017.0,2239.9163129780964,0.0,0,20,3710.0
2018.0,2239.9163129780964,0.0,0,20,3710.0
2019.0,2239.9163129780964,0.0,0,20,3710.0
2020.0,2239.9163129780964,0.0,0,20,3710.0
2021.0,2239.9163129780964,0.0,0,20,3710.0
2022.0,2239.9163129780964,0.0,0,20,3710.0
2023.0,2239.9163129780964,0.0,0,20,3710.0
2024.0,2239.9163129780964,0.0,0,20,3710.0
2025.0,2239.9163129780964,0.0,0,20,3710.0
2026.0,2239.9163129780964,0.0,0,20,3710.0
2027.0,2239.9163129780964,0.0,0,20,3710.0
2028.0,2239.9163129780964,0.0,0,20,3710.0
2029.0,2239.9163129780964,0.0,0,20,3710.0
2030.0,2239.9163129780964,0.0,0,20,3710.0
2031.0,2239.9163129780964,0.0,0,20,3710.0
2032.0,2239.9163129780964,0.0,0,20,3710.0
2033.0,2239.9163129780964,0.0,0,20,3710.0
2034.0,2239.9163129780964,0.0,0,20,3710.0
2035.0,2239.9163129780964,0.0,0,20,3710.0
2036.0,2239.9163129780964,0.0,0,20,3710.0
2037.0,2239.9163129780964,0.0,0,20,3710.0
2038.0,2239.9163129780964,0.0,0,20,3710.0
2039.0,2239.9163129780964,0.0,0,20,3710.0
2040.0,2239.9163129780964,0.0,0,20,3710.0
2041.0,2239.9163129780964,0.0,0,20,3710.0
2042.0,2239.9163129780964,0.0,0,20,3710.0
2043.0,2239.9163129780964,0.0,0,20,3710.0
2044.0,2239.9163129780964,0.0,0,20,3710.0
2045.0,2239.9163129780964,0.0,0,20,3710.0
2046.0,2239.9163129780964,0.0,0,20,3710.0
2047.0,2239.9163129780964,0.0,0,20,3710.0
2048.0,2239.9163129780964,0.0,0,20,3710.0
2049.0,2239.9163129780964,0.0,0,20,3710.0
2050.0,2239.9163129780964,0.0,0,20,3710.0
2051.0,2239.9163129780964,0.0,0,20,3710.0
2052.0,2239.9163129780964,0.0,0,20,3710.0
2053.0,2239.9163129780964,0.0,0,20,3710.0
2054.0,2239.9163129780964,0.0,0,20,3710.0
2055.0,2239.9163129780964,0.0,0,20,3710.0
2056.0,2239.9163129780964,0.0,0,20,3710.0
2057.0,2239.9163129780964,0.0,0,20,3710.0
2058.0,2239.9163129780964,0.0,0,20,3710.0
2059.0,2239.9163129780964,0.0,0,20,3710.0
2060.0,2239.9163129780964,0.0,0,20,3710.0
2061.0,2239.9163129780964,0.0,0,20,3710.0
2062.0,2239.9163129780964,0.0,0,20,3710.0
2063.0,2239.9163129780964,0.0,0,20,3710.0
2064.0,2239.9163129780964,0.0,0,20,3710.0
2065.0,2239.9163129780964,0.0,0,20,3710.0
2066.0,2239.9163129780964,0.0,0,20,3710.0
2067.0,2239.9163129780964,0.0,0,20,3710.0
2068.0,2239.9163129780964,0.0,0,20,3710.0
2069.0,2239.9163129780964,0.0,0,20,3710.0
2070.0,2239.9163129780964,0.0,0,20,3710.0
2071.0,2239.9163129780964,0.0,0,20,3710.0
2072.0,2239.9163129780964,0.0,0,20,3710.0
2073.0,2239.9163129780964,0.0,0,20,3710.0
2074.0,2239.9163129780964,0.0,0,20,3710.0
2075.0,2239.9163129780964,0.0,0,20,3710.0
2076.0,2239.9163129780964,0.0,0,20,3710.0
2077.0,2239.9163129780964,0.0,0,20,3710.0
2078.0,2239.9163129780964,0.0,0,20,3710.0
2079.0,2239.9163129780964,0.0,0,20,3710.0
2080.0,2239.9163129780964,0.0,0,20,3710.0
2081.0,2239.9163129780964,0.0,0,20,3710.0
2082.0,2239.9163129780964,0.0,0,20,3710.0
2083.0,2239.9163129780964,0.0,0,20,3710.0
2084.0,2239.9163129780964,0.0,0,20,3710.0
2085.0,2239.9163129780964,0.0,0,20,3710.0
2086.0,2239.9163129780964,0.0,0,20,3710.0
2087.0,2239.9163129780964,0.0,0,20,3710.0
2088.0,2239.9163129780964,0.0,0,20,3710.0
2089.0,2239.9163129780964,0.0,0,20,3710.0
2090.0,2239.9163129780964,0.0,0,20,3710.0
2091.0,2239.9163129780964,0.0,0,20,3710.0
2092.0,2239.9163129780964,0.0,0,20,3710.0
2093.0,2239.9163129780964,0.0,0,20,3710.0
2094.0,2239.9163129780964,0.0,0,20,3710.0
2095.0,2239.9163129780964,0.0,0,20,3710.0
2096.0,2239.9163129780964,0.0,0,20,3710.0
2097.0,2239.9163129780964,0.0,0,20,3710.0
2098.0,2239.9163129780964,0.0,0,20,3710.0
2099.0,2239.9163129780964,0.0,0,20,3710.0
2100.0,2239.9163129780964,0.0,0,20,3710.0
2101.0,2239.9163129780964,0.0,0,20,3710.0
2102.0,2239.9163129780964,0.0,0,20,3710.0
2103.0,2239.9163129780964,0.0,0,20,3710.0
2104.0,2239.9163129780964,0.0,0,20,3710.0
2105.0,2239.9163129780964,0.0,0,20,3710.0
2106.0,2239.9163129780964,0.0,0,20,3710.0
2107.0,2239.9163129780964,0.0,0,20,3710.0
2108.0,2239.9163129780964,0.0,0,20,3710.0
2109.0,2239.9163129780964,0.0,0,20,3710.0
2110.0,2239.9163129780964,0.0,0,20,3710.0
2111.0,2239.9163129780964,0.0,0,20,3710.0
2112.0,2239.9163129780964,0.0,0,20,3710.0
2113.0,2239.9163129780964,0.0,0,20,3710.0
2114.0,2239.9163129780964,0.0,0,20,3710.0
2115.0,2239.9163129780964,0.0,0,20,3710.0
2116.0,2239.9163129780964,0.0,0,20,3710.0
2117.0,2239.9163129780964,0.0,0,20,3710.0
2118.0,2239.9163129780964,0.0,0,20,3710.0
2119.0,2239.9163129780964,0.0,0,20,3710.0
2120.0,2239.9163129780964,0.0,0,20,3710.0
2121.0,2239.9163129780964,0.0,0,20,3710.0
2122.0,2239.9163129780964,0.0,0,20,3710.0
2123.0,2239.9163129780964,0.0,0,20,3710.0
2124.0,2239.9163129780964,0.0,0,20,3710.0
2125.0,2239.9163129780964,0.0,0,20,3710.0
2126.0,2239.9163129780964,0.0,0,20,3710.0
2127.0,2239.9163129780964,0.0,0,20,3710.0
2128.0,2239.9163129780964,0.0,0,20,3710.0
2129.0,2239.9163129780964,0.0,0,20,3710.0
2130.0,2239.9163129780964,0.0,0,20,3710.0
2131.0,2239.9163129780964,0.0,0,20,3710.0
2132.0,2239.9163129780964,0.0,0,20,3710.0
2133.0,2239.9163129780964,0.0,0,20,3710.0
2134.0,2239.9163129780964,0.0,0,20,3710.0
2135.0,2239.9163129780964,0.0,0,20,3710.0
2136.0,2239.9163129780964,0.0,0,20,3710.0
2137.0,2239.9163129780964,0.0,0,20,3710.0
2138.0,2239.9163129780964,0.0,0,20,3710.0
2139.0,2239.9163129780964,0.0,0,20,3710.0
2140.0,2239.9163129780964,0.0,0,20,3710.0
2141.0,2239.9163129780964,0.0,0,20,3710.0
2142.0,2239.9163129780964,0.0,0,20,3710.0
2143.0,2239.9163129780964,0.0,0,20,3710.0
2144.0,2239.9163129780964,0.0,0,20,3710.0
2145.0,2239.9163129780964,0.0,0,20,3710.0
2146.0,2239.9163129780964,0.0,0,20,3710.0
2147.0,2239.9163129780964,0.0,0,20,3710.0
2148.0,2239.9163129780964,0.0,0,20,3710.0
2149.0,2239.9163129780964,0.0,0,20,3710.0
2150.0,2239.9163129780964,0.0,0,20,3710.0
2151.0,2239.9163129780964,0.0,0,20,3710.0
2152.0,2239.9163129780964,0.0,0,20,3710.0
2153.0,2239.9163129780964,0.0,0,20,3710.0
2154.0,2239.9163129780964,0.0,0,20,3710.0
2155.0,2239.9163129780964,0.0,0,20,3710.0
2156.0,2239.9163129780964,0.0,0,20,3710.0
2157.0,2239.9163129780964,0.0,0,20,3710.0
2158.0,2239.9163129780964,0.0,0,20,3710.0
2159.0,2239.9163129780964,0.0,0,20,3710.0
2160.0,2239.9163129780964,0.0,0,20,3710.0
2161.0,2239.9163129780964,0.0,0,20,3710.0
2162.0,2239.9163129780964,0.0,0,20,3710.0
2163.0,2239.9163129780964,0.0,0,20,3710.0
2164.0,2239.9163129780964,0.0,0,20,3710.0
2165.0,2239.9163129780964,0.0,0,20,3710.0
2166.0,2239.9163129780964,0.0,0,20,3710.0
2167.0,2239.9163129780964,0.0,0,20,3710.0
2168.0,2239.9163129780964,0.0,0,20,3710.0
2169.0,2239.9163129780964,0.0,0,20,3710.0
2170.0,2239.9163129780964,0.0,0,20,3710.0
2171.0,2239.9163129780964,0.0,0,20,3710.0
2172.0,2239.9163129780964,0.0,0,20,3710.0
2173.0,2239.9163129780964,0.0,0,20,3710.0
2174.0,2239.9163129780964,0.0,0,20,3710.0
2175.0,2239.9163129780964,0.0,0,20,3710.0
2176.0,2239.9163129780964,0.0,0,20,3710.0
2177.0,2239.9163129780964,0.0,0,20,3710.0
2178.0,2239.9163129780964,0.0,0,20,3710.0
2179.0,2239.9163129780964,0.0,0,20,3710.0
2180.0,2239.9163129780964,0.0,0,20,3710.0
2181.0,2239.9163129780964,0.0,0,20,3710.0
2182.0,2239.9163129780964,0.0,0,20,3710.0
2183.0,2239.9163129780964,0.0,0,20,3710.0
2184.0,2239.9163129780964,0.0,0,20,3710.0
2185.0,2239.9163129780964,0.0,0,20,3710.0
2186.0,2239.9163129780964,0.0,0,20,3710.0
2187.0,2239.9163129780964,0.0,0,20,3710.0
2188.0,2239.9163129780964,0.0,0,20,3710.0
2189.0,2239.9163129780964,0.0,0,20,3710.0
2190.0,2239.9163129780964,0.0,0,20,3710.0
2191.0,2239.9163129780964,0.0,0,20,3710.0
2192.0,2239.9163129780964,0.0,0,20,3710.0
2193.0,2239.9163129780964,0.0,0,20,3710.0
2194.0,2239.9163129780964,0.0,0,20,3710.0
2195.0,2239.9163129780964,0.0,0,20,3710.0
2196.0,2239.9163129780964,0.0,0,20,3710.0
2197.0,2239.9163129780964,0.0,0,20,3710.0
2198.0,2239.9163129780964,0.0,0,20,3710.0
2199.0,2239.9163129780964,0.0,0,20,3710.0
2200.0,2239.9163129780964,0.0,0,20,3710.0
2201.0,2239.9163129780964,0.0,0,20,3710.0
2202.0,2239.9163129780964,0.0,0,20,3710.0
2203.0,2239.9163129780964,0.0,0,20,3710.0
2204.0,2239.9163129780964,0.0,0,20,3710.0
2205.0,2239.9163129780964,0.0,0,20,3710.0
2206.0,2239.9163129780964,0.0,0,20,3710.0
2207.0,2239.9163129780964,0.0,0,20,3710.0
2208.0,2239.9163129780964,0.0,0,20,3710.0
2209.0,2239.9163129780964,0.0,0,20,3710.0
2210.0,2239.9163129780964,0.0,0,20,3710.0
2211.0,2239.9163129780964,0.0,0,20,3710.0
2212.0,2239.9163129780964,0.0,0,20,3710.0
2213.0,2239.9163129780964,0.0,0,20,3710.0
2214.0,2239.9163129780964,0.0,0,20,3710.0
2215.0,2239.9163129780964,0.0,0,20,3710.0
2216.0,2239.9163129780964,0.0,0,20,3710.0
2217.0,2239.9163129780964,0.0,0,20,3710.0
2218.0,2239.9163129780964,0.0,0,20,3710.0
2219.0,2239.9163129780964,0.0,0,20,3710.0
2220.0,2239.9163129780964,0.0,0,20,3710.0
2221.0,2239.9163129780964,0.0,0,20,3710.0
2222.0,2239.9163129780964,0.0,0,20,3710.0
2223.0,2239.9163129780964,0.0,0,20,3710.0
2224.0,2239.9163129780964,0.0,0,20,3710.0
2225.0,2239.9163129780964,0.0,0,20,3710.0
2226.0,2239.9163129780964,0.0,0,20,3710.0
2227.0,2239.9163129780964,0.0,0,20,3710.0
2228.0,2239.9163129780964,0.0,0,20,3710.0
2229.0,2239.9163129780964,0.0,0,20,3710.0
2230.0,2239.9163129780964,0.0,0,20,3710.0
2231.0,2239.9163129780964,0.0,0,20,3710.0
2232.0,2239.9163129780964,0.0,0,20,3710.0
2233.0,2239.9163129780964,0.0,0,20,3710.0
2234.0,2239.9163129780964,0.0,0,20,3710.0
2235.0,2239.9163129780964,0.0,0,20,3710.0
2236.0,2239.9163129780964,0.0,0,20,3710.0
2237.0,2239.9163129780964,0.0,0,20,3710.0
2238.0,2239.9163129780964,0.0,0,20,3710.0
2239.0,2239.9163129780964,0.0,0,20,3710.0
2240.0,2239.9163129780964,0.0,0,20,3710.0
2241.0,2239.9163129780964,0.0,0,20,3710.0
2242.0,2239.9163129780964,0.0,0,20,3710.0
2243.0,2239.9163129780964,0.0,0,20,3710.0
2244.0,2239.9163129780964,0.0,0,20,3710.0
2245.0,2239.9163129780964,0.0,0,20,3710.0
2246.0,2239.9163129780964,0.0,0,20,3710.0
2247.0,2239.9163129780964,0.0,0,20,3710.0
2248.0,2239.9163129780964,0.0,0,20,3710.0
2249.0,2239.9163129780964,0.0,0,20,3710.0
2250.0,2239.9163129780964,0.0,0,20,3710.0
2251.0,2239.9163129780964,0.0,0,20,3710.0
2252.0,2239.9163129780964,0.0,0,20,3710.0
2253.0,2239.9163129780964,0.0,0,20,3710.0
2254.0,2239.9163129780964,0.0,0,20,3710.0
2255.0,2239.9163129780964,0.0,0,20,3710.0
2256.0,2239.9163129780964,0.0,0,20,3710.0
2257.0,2239.9163129780964,0.0,0,20,3710.0
2258.0,2239.9163129780964,0.0,0,20,3710.0
2259.0,2239.9163129780964,0.0,0,20,3710.0
2260.0,2239.9163129780964,0.0,0,20,3710.0
2261.0,2239.9163129780964,0.0,0,20,3710.0
2262.0,2239.9163129780964,0.0,0,20,3710.0
2263.0,2239.9163129780964,0.0,0,20,3710.0
2264.0,2239.9163129780964,0.0,0,20,3710.0
2265.0,2239.9163129780964,0.0,0,20,3710.0
2266.0,2239.9163129780964,0.0,0,20,3710.0
2267.0,2239.9163129780964,0.0,0,20,3710.0
2268.0,2239.9163129780964,0.0,0,20,3710.0
2269.0,2239.9163129780964,0.0,0,20,3710.0
2270.0,2239.9163129780964,0.0,0,20,3710.0
2271.0,2239.9163129780964,0.0,0,20,3710.0
2272.0,2239.9163129780964,0.0,0,20,3710.0
2273.0,2239.9163129780964,0.0,0,20,3710.0
2274.0,2239.9163129780964,0.0,0,20,3710.0
2275.0,2239.9163129780964,0.0,0,20,3710.0
2276.0,2239.9163129780964,0.0,0,20,3710.0
2277.0,2239.9163129780964,0.0,0,20,3710.0
2278.0,2239.9163129780964,0.0,0,20,3710.0
2279.0,2239.9163129780964,0.0,0,20,3710.0
2280.0,2239.9163129780964,0.0,0,20,3710.0
2281.0,2239.9163129780964,0.0,0,20,3710.0
2282.0,2239.9163129780964,0.0,0,20,3710.0
2283.0,2239.9163129780964,0.0,0,20,3710.0
2284.0,2239.9163129780964,0.0,0,20,3710.0
2285.0,2239.9163129780964,0.0,0,20,3710.0
2286.0,2239.9163129780964,0.0,0,20,3710.0
2287.0,2239.9163129780964,0.0,0,20,3710.0
2288.0,2239.9163129780964,0.0,0,20,3710.0
2289.0,2239.9163129780964,0.0,0,20,3710.0
2290.0,2239.9163129780964,0.0,0,20,3710.0
2291.0,2239.9163129780964,0.0,0,20,3710.0
2292.0,2239.9163129780964,0.0,0,20,3710.0
2293.0,2239.9163129780964,0.0,0,20,3710.0
2294.0,2239.9163129780964,0.0,0,20,3710.0
2295.0,2239.9163129780964,0.0,0,20,3710.0
2296.0,2239.9163129780964,0.0,0,20,3710.0
2297.0,2239.9163129780964,0.0,0,20,3710.0
2298.0,2239.9163129780964,0.0,0,20,3710.0
2299.0,2239.9163129780964,0.0,0,20,3710.0
2300.0,2239.9163129780964,0.0,0,20,3710.0
2301.0,2239.9163129780964,0.0,0,20,3710.0
2302.0,2239.9163129780964,0.0,0,20,3710.0
2303.0,2239.9163129780964,0.0,0,20,3710.0
2304.0,2239.9163129780964,0.0,0,20,3710.0
2305.0,2239.9163129780964,0.0,0,20,3710.0
2306.0,2239.9163129780964,0.0,0,20,3710.0
2307.0,2239.9163129780964,0.0,0,20,3710.0
2308.0,2239.9163129780964,0.0,0,20,3710.0
2309.0,2239.9163129780964,0.0,0,20,3710.0
2310.0,2239.9163129780964,0.0,0,20,3710.0
2311.0,2239.9163129780964,0.0,0,20,3710.0
2312.0,2239.9163129780964,0.0,0,20,3710.0
2313.0,2239.9163129780964,0.0,0,20,3710.0
2314.0,2239.9163129780964,0.0,0,20,3710.0
2315.0,2239.9163129780964,0.0,0,20,3710.0
2316.0,2239.9163129780964,0.0,0,20,3710.0
2317.0,2239.9163129780964,0.0,0,20,3710.0
2318.0,2239.9163129780964,0.0,0,20,3710.0
2319.0,2239.9163129780964,0.0,0,20,3710.0
2320.0,2239.9163129780964,0.0,0,20,3710.0
2321.0,2239.9163129780964,0.0,0,20,3710.0
2322.0,2239.9163129780964,0.0,0,20,3710.0
2323.0,2239.9163129780964,0.0,0,20,3710.0
2324.0,2239.9163129780964,0.0,0,20,3710.0
2325.0,2239.9163129780964,0.0,0,20,3710.0
2326.0,2239.9163129780964,0.0,0,20,3710.0
2327.0,2239.9163129780964,0.0,0,20,3710.0
2328.0,2239.9163129780964,0.0,0,20,3710.0
2329.0,2239.9163129780964,0.0,0,20,3710.0
2330.0,2239.9163129780964,0.0,0,20,3710.0
2331.0,2239.9163129780964,0.0,0,20,3710.0
2332.0,2239.9163129780964,0.0,0,20,3710.0
2333.0,2239.9163129780964,0.0,0,20,3710.0
2334.0,2239.9163129780964,0.0,0,20,3710.0
2335.0,2239.9163129780964,0.0,0,20,3710.0
2336.0,2239.9163129780964,0.0,0,20,3710.0
2337.0,2239.9163129780964,0.0,0,20,3710.0
2338.0,2239.9163129780964,0.0,0,20,3710.0
2339.0,2239.9163129780964,0.0,0,20,3710.0
2340.0,2239.9163129780964,0.0,0,20,3710.0
2341.0,2239.9163129780964,0.0,0,20,3710.0
2342.0,2239.9163129780964,0.0,0,20,3710.0
2343.0,2239.9163129780964,0.0,0,20,3710.0
2344.0,2239.9163129780964,0.0,0,20,3710.0
2345.0,2239.9163129780964,0.0,0,20,3710.0
2346.0,2239.9163129780964,0.0,0,20,3710.0
2347.0,2239.9163129780964,0.0,0,20,3710.0
2348.0,2239.9163129780964,0.0,0,20,3710.0
2349.0,2239.9163129780964,0.0,0,20,3710.0
2350.0,2239.9163129780964,0.0,0,20,3710.0
2351.0,2239.9163129780964,0.0,0,20,3710.0
2352.0,2239.9163129780964,0.0,0,20,3710.0
2353.0,2239.9163129780964,0.0,0,20,3710.0
2354.0,2239.9163129780964,0.0,0,20,3710.0
2355.0,2239.9163129780964,0.0,0,20,3710.0
2356.0,2239.9163129780964,0.0,0,20,3710.0
2357.0,2239.9163129780964,0.0,0,20,3710.0
2358.0,2239.9163129780964,0.0,0,20,3710.0
2359.0,2239.9163129780964,0.0,0,20,3710.0
2360.0,2239.9163129780964,0.0,0,20,3710.0
2361.0,2239.9163129780964,0.0,0,20,3710.0
2362.0,2239.9163129780964,0.0,0,20,3710.0
2363.0,2239.9163129780964,0.0,0,20,3710.0
2364.0,2239.9163129780964,0.0,0,20,3710.0
2365.0,2239.9163129780964,0.0,0,20,3710.0
2366.0,2239.9163129780964,0.0,0,20,3710.0
2367.0,2239.9163129780964,0.0,0,20,3710.0
2368.0,2239.9163129780964,0.0,0,20,3710.0
2369.0,2239.9163129780964,0.0,0,20,3710.0
2370.0,2239.9163129780964,0.0,0,20,3710.0
2371.0,2239.9163129780964,0.0,0,20,3710.0
2372.0,2239.9163129780964,0.0,0,20,3710.0
2373.0,2239.9163129780964,0.0,0,20,3710.0
2374.0,2239.9163129780964,0.0,0,20,3710.0
2375.0,2239.9163129780964,0.0,0,20,3710.0
2376.0,2239.9163129780964,0.0,0,20,3710.0
